Module,KW.statistic,KW.parameter,KW.pval,KW.padj,DT.Contrast,DT.diff,DT.lwr.ci,DT.upr.ci,DT.pval,Sig,PVE
M7,11.3039772727273,4,0.023351996779577,1,KO.Ube3a.Cortex-WT.Cortex,-0.206629662594544,-0.436330593651416,0.0230712684623269,0.0891156632803725,FALSE,0.795613044046137
M8,9.28693181818181,4,0.0543143122494698,1,KO.Shank2.Cortex-WT.Cortex,-0.199159696923309,-0.44049755456503,0.0421781607184123,0.133957438342114,FALSE,0.390278847370857
M8,9.28693181818181,4,0.0543143122494698,1,KO.Shank3.Cortex-WT.Cortex,-0.242749071575554,-0.484086929217275,-0.00141121393383312,0.0480624452168298,FALSE,0.390278847370857
M8,9.28693181818181,4,0.0543143122494698,1,HET.Syngap1.Cortex-WT.Cortex,0.00212903297526582,-0.239208824666455,0.243466890616987,0.999999855916308,FALSE,0.390278847370857
M8,9.28693181818181,4,0.0543143122494698,1,KO.Ube3a.Cortex-WT.Cortex,-0.0753927330511366,-0.316730590692858,0.165945124590584,0.866450751955059,FALSE,0.390278847370857
M9,18.3267045454545,4,0.00106523064318735,0.0756313756663017,KO.Shank2.Cortex-WT.Cortex,0.0765820977512123,-0.0921358811701968,0.245300076672621,0.638088707411845,FALSE,0.673925240753313
M9,18.3267045454545,4,0.00106523064318735,0.0756313756663017,KO.Shank3.Cortex-WT.Cortex,0.352796690409518,0.184078711488109,0.521514669330927,3.35603764018977e-05,TRUE,0.673925240753313
M9,18.3267045454545,4,0.00106523064318735,0.0756313756663017,HET.Syngap1.Cortex-WT.Cortex,-0.177215031526814,-0.345933010448223,-0.00849705260540476,0.0366272901106484,TRUE,0.673925240753313
M9,18.3267045454545,4,0.00106523064318735,0.0756313756663017,KO.Ube3a.Cortex-WT.Cortex,0.142479892386144,-0.0262380865352646,0.311197871307554,0.120798175235547,FALSE,0.673925240753313
M10,18.0397727272727,4,0.00121220458145635,0.0860665252834005,KO.Shank2.Cortex-WT.Cortex,0.190654266055266,0.002862769568797,0.378445762541735,0.045348538810296,TRUE,0.742033502589776
M10,18.0397727272727,4,0.00121220458145635,0.0860665252834005,KO.Shank3.Cortex-WT.Cortex,0.110365087130283,-0.0774264093561865,0.298156583616752,0.4057419425113,FALSE,0.742033502589776
M10,18.0397727272727,4,0.00121220458145635,0.0860665252834005,HET.Syngap1.Cortex-WT.Cortex,-0.212897569687787,-0.400689066174256,-0.0251060732013173,0.0217442036335527,TRUE,0.742033502589776
M10,18.0397727272727,4,0.00121220458145635,0.0860665252834005,KO.Ube3a.Cortex-WT.Cortex,0.249079406776604,0.0612879102901351,0.436870903263074,0.00604456735132042,TRUE,0.742033502589776
M11,13.6420454545455,4,0.00852964618080865,0.605604878837414,KO.Shank2.Cortex-WT.Cortex,0.068351688204208,-0.14551327111557,0.282216647523986,0.856955101737872,FALSE,0.643542453730818
M11,13.6420454545455,4,0.00852964618080865,0.605604878837414,KO.Shank3.Cortex-WT.Cortex,-0.281324608419929,-0.495189567739707,-0.0674596491001517,0.00665724103135612,FALSE,0.643542453730818
M11,13.6420454545455,4,0.00852964618080865,0.605604878837414,HET.Syngap1.Cortex-WT.Cortex,-0.0236152063731027,-0.23748016569288,0.190249752946675,0.996704475905476,FALSE,0.643542453730818
M11,13.6420454545455,4,0.00852964618080865,0.605604878837414,KO.Ube3a.Cortex-WT.Cortex,0.160812447747024,-0.0530525115727533,0.374677407066802,0.195151488060322,FALSE,0.643542453730818
M12,5.37855113636364,4,0.250612977439225,1,KO.Shank2.Cortex-WT.Cortex,-0.0475591066922354,-0.316060234911656,0.220942021527185,0.980437149343424,FALSE,0.42553123769476
M12,5.37855113636364,4,0.250612977439225,1,KO.Shank3.Cortex-WT.Cortex,-0.158273141658653,-0.426774269878074,0.110227986560767,0.402939699062812,FALSE,0.42553123769476
M12,5.37855113636364,4,0.250612977439225,1,HET.Syngap1.Cortex-WT.Cortex,0.0638595683921248,-0.204641559827296,0.332360696611545,0.944540939780518,FALSE,0.42553123769476
M12,5.37855113636364,4,0.250612977439225,1,KO.Ube3a.Cortex-WT.Cortex,-0.0121718949343668,-0.280673023153787,0.256329233285054,0.999900808714278,FALSE,0.42553123769476
M13,15.0717329545455,4,0.00455472735755815,0.323385642386629,KO.Shank2.Cortex-WT.Cortex,-0.0755734760742683,-0.25886073833483,0.107713786186293,0.71184748848099,FALSE,0.692539390968643
M13,15.0717329545455,4,0.00455472735755815,0.323385642386629,KO.Shank3.Cortex-WT.Cortex,0.359696042524155,0.176408780263594,0.542983304784717,7.99020670911865e-05,FALSE,0.692539390968643
M13,15.0717329545455,4,0.00455472735755815,0.323385642386629,HET.Syngap1.Cortex-WT.Cortex,-0.07703072450008,-0.260317986760642,0.106256537760482,0.697943479613333,FALSE,0.692539390968643
M13,15.0717329545455,4,0.00455472735755815,0.323385642386629,KO.Ube3a.Cortex-WT.Cortex,0.146284345257391,-0.0370029170031704,0.329571607517953,0.154425223305434,FALSE,0.692539390968643
M14,14.7194602272727,4,0.00531988299059928,0.377711692332549,KO.Shank2.Cortex-WT.Cortex,-0.202554903031856,-0.400842999918218,-0.0042668061454938,0.0436593258493405,FALSE,0.586231204618253
M14,14.7194602272727,4,0.00531988299059928,0.377711692332549,KO.Shank3.Cortex-WT.Cortex,0.281972046716829,0.0836839498304671,0.480260143603191,0.00324596866963489,FALSE,0.586231204618253
M14,14.7194602272727,4,0.00531988299059928,0.377711692332549,HET.Syngap1.Cortex-WT.Cortex,0.105682125617154,-0.0926059712692076,0.303970222503516,0.496961821729556,FALSE,0.586231204618253
M14,14.7194602272727,4,0.00531988299059928,0.377711692332549,KO.Ube3a.Cortex-WT.Cortex,-0.0261930366005128,-0.224481133486875,0.172095060285849,0.993457435852216,FALSE,0.586231204618253
M15,10.28125,4,0.0359474017474196,1,KO.Shank2.Cortex-WT.Cortex,-0.178224476084857,-0.404593085859025,0.0481441336893102,0.163286339803217,FALSE,0.730439084042605
M15,10.28125,4,0.0359474017474196,1,KO.Shank3.Cortex-WT.Cortex,0.213377026021672,-0.0129915837524954,0.439745635795839,0.0697889617345483,FALSE,0.730439084042605
M15,10.28125,4,0.0359474017474196,1,HET.Syngap1.Cortex-WT.Cortex,-0.0921328484817973,-0.318501458255965,0.13423576129237,0.72101544052281,FALSE,0.730439084042605
M15,10.28125,4,0.0359474017474196,1,KO.Ube3a.Cortex-WT.Cortex,-0.0994209272919916,-0.325789537066159,0.126947682482176,0.6644492295466,FALSE,0.730439084042605
M16,11.0205965909091,4,0.0263335096622863,1,KO.Shank2.Cortex-WT.Cortex,-0.0104029579755709,-0.212215718769861,0.191409802818719,0.999834665276735,FALSE,0.482805375335464
M16,11.0205965909091,4,0.0263335096622863,1,KO.Shank3.Cortex-WT.Cortex,0.356177838478958,0.154365077684668,0.557990599273248,0.000308401327900443,FALSE,0.482805375335464
M16,11.0205965909091,4,0.0263335096622863,1,HET.Syngap1.Cortex-WT.Cortex,-0.0230030336332785,-0.224815794427568,0.178809727161012,0.99627554612807,FALSE,0.482805375335464
M16,11.0205965909091,4,0.0263335096622863,1,KO.Ube3a.Cortex-WT.Cortex,-0.0723885866759022,-0.274201347470192,0.129424174118388,0.800413702200889,FALSE,0.482805375335464
M17,16.2762784090909,4,0.00266998499100986,0.1895689343617,KO.Shank2.Cortex-WT.Cortex,0.0207843732931563,-0.168359599887119,0.209928346473431,0.99676751522391,FALSE,0.721715841404179
M17,16.2762784090909,4,0.00266998499100986,0.1895689343617,KO.Shank3.Cortex-WT.Cortex,-0.331206590836643,-0.520350564016918,-0.142062617656368,0.000339125304693044,FALSE,0.721715841404179
M17,16.2762784090909,4,0.00266998499100986,0.1895689343617,HET.Syngap1.Cortex-WT.Cortex,0.166222090180823,-0.0229218829994524,0.355366063361098,0.100176583635105,FALSE,0.721715841404179
M17,16.2762784090909,4,0.00266998499100986,0.1895689343617,KO.Ube3a.Cortex-WT.Cortex,0.0574290228994371,-0.131714950280838,0.246572996079712,0.877562042099092,FALSE,0.721715841404179
M18,14.9261363636364,4,0.00485689271450168,0.344839382729619,KO.Shank2.Cortex-WT.Cortex,-0.0548402462905079,-0.251528179096256,0.141847686515241,0.906287989981916,FALSE,0.755858450188418
M18,14.9261363636364,4,0.00485689271450168,0.344839382729619,KO.Shank3.Cortex-WT.Cortex,-0.270562729684393,-0.467250662490141,-0.0738747968786446,0.00444517819559664,FALSE,0.755858450188418
M18,14.9261363636364,4,0.00485689271450168,0.344839382729619,HET.Syngap1.Cortex-WT.Cortex,0.212219497441319,0.0155315646355708,0.408907430247068,0.0306874254528845,FALSE,0.755858450188418
M18,14.9261363636364,4,0.00485689271450168,0.344839382729619,KO.Ube3a.Cortex-WT.Cortex,-0.132088647145423,-0.328776579951171,0.0645992856603257,0.285186720518848,FALSE,0.755858450188418
M19,8.05397727272727,4,0.0896208296563235,1,KO.Shank2.Cortex-WT.Cortex,0.0227735204977579,-0.230893337189681,0.276440378185197,0.998525958704055,FALSE,0.655643334630131
M19,8.05397727272727,4,0.0896208296563235,1,KO.Shank3.Cortex-WT.Cortex,-0.0709915334535593,-0.324658391140998,0.18267532423388,0.905129277562203,FALSE,0.655643334630131
M19,8.05397727272727,4,0.0896208296563235,1,HET.Syngap1.Cortex-WT.Cortex,-0.128450633894471,-0.38211749158191,0.125216223792968,0.543749792107495,FALSE,0.655643334630131
M19,8.05397727272727,4,0.0896208296563235,1,KO.Ube3a.Cortex-WT.Cortex,0.174077108763346,-0.079589748924093,0.427743966450784,0.266855048223468,FALSE,0.655643334630131
M20,10.2670454545455,4,0.0361617455251824,1,KO.Shank2.Cortex-WT.Cortex,-0.0650563641560406,-0.261606238300383,0.131493509988302,0.841336359248025,FALSE,0.5870607331636
M20,10.2670454545455,4,0.0361617455251824,1,KO.Shank3.Cortex-WT.Cortex,0.361109674703076,0.164559800558733,0.557659548847419,0.000187701459563705,FALSE,0.5870607331636
M20,10.2670454545455,4,0.0361617455251824,1,HET.Syngap1.Cortex-WT.Cortex,-0.0435849195655045,-0.240134793709847,0.152964954578838,0.956394073097974,FALSE,0.5870607331636
M20,10.2670454545455,4,0.0361617455251824,1,KO.Ube3a.Cortex-WT.Cortex,-0.0308377093650496,-0.227387583509392,0.165712164779293,0.987497399621816,FALSE,0.5870607331636
M21,16.3103693181818,4,0.00262975574200341,0.186712657682242,KO.Shank2.Cortex-WT.Cortex,0.0132420201695153,-0.185699934850122,0.212183975189153,0.999545079868829,FALSE,0.710226294464642
M21,16.3103693181818,4,0.00262975574200341,0.186712657682242,KO.Shank3.Cortex-WT.Cortex,-0.250467257818507,-0.449409212838144,-0.0515253027988689,0.00968129745720037,FALSE,0.710226294464642
M21,16.3103693181818,4,0.00262975574200341,0.186712657682242,HET.Syngap1.Cortex-WT.Cortex,0.101688056151741,-0.0972538988678962,0.300630011171379,0.535276775670149,FALSE,0.710226294464642
M21,16.3103693181818,4,0.00262975574200341,0.186712657682242,KO.Ube3a.Cortex-WT.Cortex,0.237680118667988,0.0387381636483499,0.436622073687625,0.0145707310534826,FALSE,0.710226294464642
M22,12.7251420454545,4,0.0126998915205163,0.901692297956657,KO.Shank2.Cortex-WT.Cortex,-0.11651569853802,-0.338156564925518,0.105125167849478,0.509618692430318,FALSE,0.483743096221974
M22,12.7251420454545,4,0.0126998915205163,0.901692297956657,KO.Shank3.Cortex-WT.Cortex,0.256457241929551,0.0348163755420529,0.478098108317049,0.0187800355426404,FALSE,0.483743096221974
M22,12.7251420454545,4,0.0126998915205163,0.901692297956657,HET.Syngap1.Cortex-WT.Cortex,0.0376272284062584,-0.18401363798124,0.259268094793757,0.983246545101461,FALSE,0.483743096221974
M22,12.7251420454545,4,0.0126998915205163,0.901692297956657,KO.Ube3a.Cortex-WT.Cortex,0.18699086482872,-0.0346500015587783,0.408631731216218,0.12133412904581,FALSE,0.483743096221974
M23,14.2876420454545,4,0.00643140961686361,0.456630082797316,KO.Shank2.Cortex-WT.Cortex,-0.00233786122162388,-0.212621788095831,0.207946065652583,0.99999963688276,FALSE,0.810935364191769
M23,14.2876420454545,4,0.00643140961686361,0.456630082797316,KO.Shank3.Cortex-WT.Cortex,-0.20407464658157,-0.414358573455777,0.00620928029263757,0.059311600346765,FALSE,0.810935364191769
M23,14.2876420454545,4,0.00643140961686361,0.456630082797316,HET.Syngap1.Cortex-WT.Cortex,0.237095110684236,0.0268111838100293,0.447379037558444,0.0226167377175649,FALSE,0.810935364191769
M23,14.2876420454545,4,0.00643140961686361,0.456630082797316,KO.Ube3a.Cortex-WT.Cortex,-0.132728929512729,-0.343012856386936,0.077554997361478,0.339954363137668,FALSE,0.810935364191769
M24,9.40127840909091,4,0.0518157617639248,1,KO.Shank2.Cortex-WT.Cortex,-0.127290244878963,-0.368240370908586,0.113659881150661,0.505095434106132,FALSE,0.634396477140787
M24,9.40127840909091,4,0.0518157617639248,1,KO.Shank3.Cortex-WT.Cortex,0.00799626678839025,-0.232953859241233,0.248946392818014,0.999971313057585,FALSE,0.634396477140787
M24,9.40127840909091,4,0.0518157617639248,1,HET.Syngap1.Cortex-WT.Cortex,-0.0806847612024793,-0.321634887232103,0.160265364827144,0.835822520531919,FALSE,0.634396477140787
M24,9.40127840909091,4,0.0518157617639248,1,KO.Ube3a.Cortex-WT.Cortex,0.221267244160557,-0.0196828818690668,0.46221737019018,0.0801179341933073,FALSE,0.634396477140787
M25,16.1285511363636,4,0.00285143003913693,0.202451532778722,KO.Shank2.Cortex-WT.Cortex,-0.0366464062151319,-0.198022564464809,0.124729752034545,0.952678003534074,FALSE,0.479356995696853
M25,16.1285511363636,4,0.00285143003913693,0.202451532778722,KO.Shank3.Cortex-WT.Cortex,0.412956530250963,0.251580372001286,0.57433268850064,1.54080180048144e-06,FALSE,0.479356995696853
M25,16.1285511363636,4,0.00285143003913693,0.202451532778722,HET.Syngap1.Cortex-WT.Cortex,0.038282772419515,-0.123093385830162,0.199658930669192,0.945023003541016,FALSE,0.479356995696853
M25,16.1285511363636,4,0.00285143003913693,0.202451532778722,KO.Ube3a.Cortex-WT.Cortex,0.21497628831684,0.0536001300671631,0.376352446566517,0.00581097549686049,FALSE,0.479356995696853
M26,10.7762784090909,4,0.0291967994713515,1,KO.Shank2.Cortex-WT.Cortex,-0.105338597481451,-0.317979087386483,0.107301892423581,0.563378920907036,FALSE,0.778444899270453
M26,10.7762784090909,4,0.0291967994713515,1,KO.Shank3.Cortex-WT.Cortex,0.313303862188028,0.100663372282996,0.525944352093061,0.00228765528513619,FALSE,0.778444899270453
M26,10.7762784090909,4,0.0291967994713515,1,HET.Syngap1.Cortex-WT.Cortex,-0.0672008689058515,-0.279841358810884,0.145439620999181,0.861657431433343,FALSE,0.778444899270453
M26,10.7762784090909,4,0.0291967994713515,1,KO.Ube3a.Cortex-WT.Cortex,0.00579455100981884,-0.206845938895213,0.218435040914851,0.999986948390269,FALSE,0.778444899270453
M27,14.9034090909091,4,0.00490580342087626,0.348312042882214,KO.Shank2.Cortex-WT.Cortex,0.0365996430907186,-0.174385746309454,0.247585032490891,0.981874722550703,FALSE,0.581299210027102
M27,14.9034090909091,4,0.00490580342087626,0.348312042882214,KO.Shank3.Cortex-WT.Cortex,-0.0625106918148804,-0.273496081215053,0.148474697585292,0.886447808452969,FALSE,0.581299210027102
M27,14.9034090909091,4,0.00490580342087626,0.348312042882214,HET.Syngap1.Cortex-WT.Cortex,-0.20625816941551,-0.417243558815682,0.0047272199846623,0.0568256201207342,FALSE,0.581299210027102
M27,14.9034090909091,4,0.00490580342087626,0.348312042882214,KO.Ube3a.Cortex-WT.Cortex,0.256037751302918,0.0450523619027461,0.467023140703091,0.0128774197687926,FALSE,0.581299210027102
M28,19.3217329545455,4,0.000679409323772984,0.0482380619878819,KO.Shank2.Cortex-WT.Cortex,0.106862457506628,-0.0858443615003405,0.299569276513597,0.460045202537205,FALSE,0.754511570593831
M28,19.3217329545455,4,0.000679409323772984,0.0482380619878819,KO.Shank3.Cortex-WT.Cortex,0.16272610314608,-0.0299807158608886,0.355432922153049,0.120931727099128,FALSE,0.754511570593831
M28,19.3217329545455,4,0.000679409323772984,0.0482380619878819,HET.Syngap1.Cortex-WT.Cortex,-0.232567462958097,-0.425274281965066,-0.0398606439511286,0.0135740581515383,TRUE,0.754511570593831
M28,19.3217329545455,4,0.000679409323772984,0.0482380619878819,KO.Ube3a.Cortex-WT.Cortex,0.229906876977301,0.0372000579703319,0.42261369598427,0.0147319258427799,TRUE,0.754511570593831
M29,12.3352272727273,4,0.0150249840019924,1,KO.Shank2.Cortex-WT.Cortex,-0.0648384944398153,-0.282044847568787,0.152367858689157,0.883808022583722,FALSE,0.481350961707417
